image_id,non_seg,seg,label
LY0270416,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270416.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270416.jpg,1.0
LY0270496,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270496.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270496.jpg,1.0
LY0270514,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270514.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270514.jpg,1.0
LY0270573,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270573.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270573.jpg,1.0
LY0270606,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270606.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270606.jpg,
LY0270614,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270614.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270614.jpg,1.0
LY0270639,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270639.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270639.jpg,
LY0270734,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270734.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270734.jpg,1.0
LY0270879,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270879.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270879.jpg,1.0
LY0270882,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0270882.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0270882.jpg,1.0
LY0271065,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271065.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271065.jpg,
LY0271079,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271079.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271079.jpg,1.0
LY0271088,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271088.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271088.jpg,1.0
LY0271128,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271128.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271128.jpg,1.0
LY0271168,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271168.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271168.jpg,1.0
LY0271209,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271209.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271209.jpg,1.0
LY0271211,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271211.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271211.jpg,1.0
LY0271256,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271256.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271256.jpg,
LY0271290,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271290.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271290.jpg,1.0
LY0271307,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271307.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271307.jpg,1.0
LY0271373,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271373.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271373.jpg,1.0
LY0271432,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271432.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271432.jpg,1.0
LY0271434,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271434.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271434.jpg,1.0
LY0271446,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271446.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271446.jpg,1.0
LY0271528,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271528.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271528.jpg,1.0
LY0271916,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0271916.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0271916.jpg,1.0
LY0272098,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272098.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272098.jpg,1.0
LY0272120,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272120.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272120.jpg,1.0
LY0272200,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272200.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272200.jpg,1.0
LY0272206,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272206.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272206.jpg,1.0
LY0272212,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272212.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272212.jpg,
LY0272250,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272250.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272250.jpg,1.0
LY0272292,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272292.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272292.jpg,1.0
LY0272302,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272302.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272302.jpg,1.0
LY0272358,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272358.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272358.jpg,1.0
LY0272415,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272415.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272415.jpg,1.0
LY0272474,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272474.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272474.jpg,1.0
LY0272520,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272520.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272520.jpg,1.0
LY0272567,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272567.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272567.jpg,1.0
LY0272649,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272649.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272649.jpg,1.0
LY0272727,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272727.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272727.jpg,1.0
LY0272792,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272792.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272792.jpg,1.0
LY0272824,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0272824.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0272824.jpg,1.0
LY0273001,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0273001.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0273001.jpg,
LY0273097,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0273097.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0273097.jpg,1.0
LY0273151,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0273151.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0273151.jpg,1.0
LY0273272,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0273272.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0273272.jpg,1.0
LY0273279,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0273279.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0273279.jpg,0.0
LY0274445,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274445.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274445.jpg,1.0
LY0274870,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274870.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274870.jpg,1.0
LY0274871,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274871.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274871.jpg,1.0
LY0274876,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274876.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274876.jpg,1.0
LY0274900,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274900.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274900.jpg,1.0
LY0274925,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274925.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274925.jpg,1.0
LY0274999,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0274999.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0274999.jpg,1.0
LY0275035,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275035.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275035.jpg,1.0
LY0275144,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275144.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275144.jpg,1.0
LY0275290,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275290.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275290.jpg,1.0
LY0275376,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275376.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275376.jpg,1.0
LY0275389,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275389.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275389.jpg,1.0
LY0275392,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275392.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275392.jpg,
LY0275449,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275449.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275449.jpg,1.0
LY0275531,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275531.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275531.jpg,1.0
LY0275564,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275564.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275564.jpg,1.0
LY0275645,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275645.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275645.jpg,1.0
LY0275661,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275661.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275661.jpg,1.0
LY0275762,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275762.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275762.jpg,1.0
LY0275765,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275765.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275765.jpg,1.0
LY0275830,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275830.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275830.jpg,
LY0275839,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275839.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275839.jpg,1.0
LY0275878,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275878.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275878.jpg,1.0
LY0275959,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275959.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275959.jpg,
LY0275963,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275963.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275963.jpg,
LY0275988,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0275988.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0275988.jpg,
LY0276038,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0276038.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0276038.jpg,1.0
LY0276049,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0276049.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0276049.jpg,0.0
LY0285054,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285054.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285054.jpg,1.0
LY0285072,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285072.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285072.jpg,1.0
LY0285193,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285193.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285193.jpg,1.0
LY0285216,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285216.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285216.jpg,1.0
LY0285291,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285291.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285291.jpg,1.0
LY0285354,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285354.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285354.jpg,1.0
LY0285399,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285399.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285399.jpg,1.0
LY0285443,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285443.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285443.jpg,1.0
LY0285476,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285476.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285476.jpg,1.0
LY0285539,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285539.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285539.jpg,1.0
LY0285582,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285582.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285582.jpg,1.0
LY0285688,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285688.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285688.jpg,1.0
LY0285711,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285711.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285711.jpg,1.0
LY0285790,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285790.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285790.jpg,1.0
LY0285811,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285811.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285811.jpg,1.0
LY0285824,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0285824.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0285824.jpg,1.0
LY0286046,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286046.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286046.jpg,1.0
LY0286077,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286077.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286077.jpg,1.0
LY0286167,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286167.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286167.jpg,1.0
LY0286172,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286172.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286172.jpg,1.0
LY0286381,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286381.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286381.jpg,1.0
LY0286442,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286442.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286442.jpg,1.0
LY0286476,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286476.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286476.jpg,1.0
LY0286480,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286480.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286480.jpg,1.0
LY0286516,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286516.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286516.jpg,1.0
LY0286552,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286552.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286552.jpg,1.0
LY0286583,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286583.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286583.jpg,1.0
LY0286598,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286598.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286598.jpg,1.0
LY0286630,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286630.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286630.jpg,1.0
LY0286713,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286713.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286713.jpg,1.0
LY0286717,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286717.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286717.jpg,1.0
LY0286805,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286805.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286805.jpg,1.0
LY0286810,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286810.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286810.jpg,1.0
LY0286891,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286891.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286891.jpg,1.0
LY0286976,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0286976.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0286976.jpg,1.0
LY0287024,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287024.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287024.jpg,1.0
LY0287043,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287043.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287043.jpg,1.0
LY0287055,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287055.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287055.jpg,1.0
LY0287076,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287076.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287076.jpg,1.0
LY0287087,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287087.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287087.jpg,1.0
LY0287222,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287222.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287222.jpg,1.0
LY0287261,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287261.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287261.jpg,1.0
LY0287286,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287286.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287286.jpg,1.0
LY0287292,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287292.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287292.jpg,1.0
LY0287403,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287403.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287403.jpg,1.0
LY0287499,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287499.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287499.jpg,1.0
LY0287513,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287513.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287513.jpg,1.0
LY0287523,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287523.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287523.jpg,1.0
LY0287541,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287541.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287541.jpg,1.0
LY0287543,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287543.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287543.jpg,1.0
LY0287683,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287683.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287683.jpg,1.0
LY0287782,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287782.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287782.jpg,1.0
LY0287802,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287802.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287802.jpg,1.0
LY0287817,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287817.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287817.jpg,1.0
LY0287828,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287828.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287828.jpg,1.0
LY0287849,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287849.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287849.jpg,1.0
LY0287864,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287864.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287864.jpg,1.0
LY0287942,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287942.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287942.jpg,1.0
LY0287975,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0287975.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0287975.jpg,1.0
LY0288018,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288018.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288018.jpg,1.0
LY0288022,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288022.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288022.jpg,1.0
LY0288086,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288086.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288086.jpg,1.0
LY0288133,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288133.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288133.jpg,1.0
LY0288196,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288196.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288196.jpg,1.0
LY0288248,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288248.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288248.jpg,1.0
LY0288279,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288279.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288279.jpg,0.0
LY0288305,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288305.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288305.jpg,1.0
LY0288435,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000/LY0288435.jpg,./Data_Projet_Complet/Data_Projet/mission_herbonaute_2000_seg_black/LY0288435.jpg,1.0
